fecha_hecho;cantidad;latitud;longitud;sexo;edad;estado_civil;medio_transporte;conducta;modalidad;conducta_especial;arma_medio;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;color;fecha_ingestion
7/03/2017 13:20;10;626060985;-7558925538;Mujer;66;Viudo(a);Caminata;Hurto a persona;Descuido;No;No;Cuarta Brigada;#1115;11;Centro comercial;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 22:30;10;622290012;-7557148542;Mujer;30;Soltero(a);Caminata;Hurto a persona;Sin dato;No;No;Villa Carlota;#1403;14;Vehículo particular;Poblado;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 7:00;10;623310614;-7556773919;Mujer;41;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;San Diego;#1020;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 4:30;10;620883731;-7558787372;Mujer;29;Soltero(a);Caminata;Hurto a persona;Descuido;No;No;Cristo Rey;#1509;15;Vehículo particular;Belén;Pasacintas;Tecnología;Mercancía;Negro;6/03/2025 4:07
7/03/2017 9:30;10;624633196;-7558506277;Mujer;31;Unión marital de hecho;Caminata;Hurto a persona;Raponazo;De celular;No;San Joaquín;#1104;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
7/03/2017 16:00;10;627466063;-7559044328;Hombre;29;Soltero(a);Motocicleta;Hurto a persona;Atraco;De celular;Arma de fuego;Facultad de Minas U. Nal;#Inst_5;7;Vía pública;Castilla;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 0:00;10;623169687;-7560083456;Hombre;26;Casado(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Belén;#1603;16;Vía pública;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 6:00;10;626674998;-7557454314;Hombre;20;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Caribe;#0517;5;Vía pública;Castilla;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 12:30;10;625047172;-7556753326;Hombre;21;Soltero(a);Caminata;Hurto a persona;Comisión de delito;No;Arma de fuego;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 20:40;10;625651707;-7558338339;Hombre;18;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Suramericana;#1102;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 18:30;10;623253109;-7560141888;Mujer;19;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Belén;#1603;16;Vía pública;Belén;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
7/03/2017 18:00;10;626349787;-7556054536;Hombre;23;Soltero(a);Caminata;Hurto a persona;Raponazo;De celular;No;Prado;#1001;10;Estación del Metro;Candelaria;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
7/03/2017 9:20;10;623910625;-755538097;Mujer;42;Unión marital de hecho;Caminata;Hurto a persona;Descuido;No;No;Buenos Aires;#0907;9;Vía pública;Buenos Aires;Autopartes;Autoparte y elementos de la mecánica automotriz;Mercancía;Plata;6/03/2025 4:07
7/03/2017 11:30;10;624682256;-7556225862;Hombre;19;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Boston;#1016;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
7/03/2017 12:00;10;621061933;-7557366151;Hombre;33;Soltero(a);Caminata;Hurto a persona;Descuido;Sin dato;No;Astorga;#1420;14;Vía pública;Poblado;Maletín;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
7/03/2017 6:30;10;625815947;-7557189312;Mujer;27;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Objeto contundente;El Chagualo;#1004;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 8:00;10;625288565;-7555874493;Mujer;37;Viudo(a);Caminata;Hurto a persona;Descuido;No;No;Los Ángeles;#1017;10;Vía pública;Candelaria;Autopartes;Autoparte y elementos de la mecánica automotriz;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 8:30;10;621526348;-7558159199;Mujer;20;Soltero(a);Autobus;Hurto a persona;Cosquilleo;Sin dato;Objeto contundente;Campo Amor;#1507;15;Bus de servicio público;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 18:50;10;624693233;-7556894561;Mujer;18;Soltero(a);Caminata;Hurto a persona;Descuido;De celular;No;Guayaquil;#1007;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
8/03/2017 6:50;10;626962411;-7559418764;Hombre;45;Casado(a);Caminata;Hurto a persona;Atraco;No;Arma de fuego;Los Colores;#1114;11;Vía pública;Laureles;Tablet;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 11:00;10;624160821;-7555533946;Hombre;51;Casado(a);Caminata;Hurto a persona;Atraco;No;Arma de fuego;Buenos Aires;#0907;9;Vía pública;Buenos Aires;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 16:00;10;629584787;-7554834141;Mujer;23;Unión marital de hecho;Caminata;Hurto a persona;Atraco;No;Arma cortopunzante;Popular;#0103;1;Vía pública;Popular;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 15:30;10;62389303;-7559833434;Hombre;26;Casado(a);Automóvil;Hurto a persona;Atraco;A vehículo repartidor;Arma de fuego;Laureles;#1108;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 16:00;10;629584787;-7554834141;Mujer;23;Unión marital de hecho;Caminata;Hurto a persona;Atraco;No;Arma cortopunzante;Popular;#0103;1;Vía pública;Popular;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 15:30;10;62389303;-7559833434;Hombre;26;Casado(a);Automóvil;Hurto a persona;Atraco;A vehículo repartidor;Arma de fuego;Laureles;#1108;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 11:00;10;618038525;-7556054201;Hombre;31;Casado(a);Caminata;Hurto a persona;Raponazo;No;No;San Lucas;#1412;14;Vía pública;Poblado;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 11:00;10;624160821;-7555533946;Hombre;51;Casado(a);Caminata;Hurto a persona;Atraco;No;Arma de fuego;Buenos Aires;#0907;9;Vía pública;Buenos Aires;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 16:00;10;624180725;-7558224108;Hombre;20;Soltero(a);Motocicleta;Hurto a persona;Atraco;De celular;Arma de fuego;Los Conquistadores;#1105;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 8:00;10;624838314;-7556731987;Mujer;24;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 18:15;10;62763748;-7559704688;Hombre;25;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Robledo;#0717;7;Vía pública;Castilla;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
8/03/2017 9:03;10;620546341;-7558640644;Mujer;28;Casado(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Cristo Rey;#1509;15;Banco;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 4:20;10;628784438;-7557084706;Hombre;24;Soltero(a);Caminata;Hurto a persona;Sin dato;Sin dato;Objeto contundente;Castilla;#0511;5;Vía pública;Castilla;Pasacintas;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 0:00;10;627651344;-7558762159;Mujer;76;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;La Pilarica;#0706;7;Vía pública;Castilla;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 21:30;10;629693561;-7558075246;Mujer;55;Viudo(a);Caminata;Hurto a persona;Raponazo;No;No;San Martín de Porres;#0606;6;Vía pública;Doce de Octubre;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 16:00;10;624994743;-755959579;Mujer;20;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Escopolamina;Lorena;#1111;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 15:00;10;624936085;-7556452241;Hombre;22;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 20:30;10;624928857;-7556477364;Mujer;26;Soltero(a);Motocicleta;Hurto a persona;Raponazo;No;No;La Candelaria;#1019;10;Vía pública;Candelaria;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 11:00;10;627280217;-7557237809;Hombre;21;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Objeto contundente;Caribe;#0517;5;Vía pública;Castilla;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 13:30;10;624914418;-7556210309;Mujer;35;Soltero(a);Caminata;Hurto a persona;Raponazo;Sin dato;No;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 6:50;10;626962411;-7559418764;Hombre;45;Casado(a);Caminata;Hurto a persona;Atraco;No;Arma de fuego;Los Colores;#1114;11;Vía pública;Laureles;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 18:30;10;624988611;-7556807902;Hombre;39;Casado(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 20:30;10;624928857;-7556477364;Mujer;26;Soltero(a);Motocicleta;Hurto a persona;Raponazo;No;No;La Candelaria;#1019;10;Vía pública;Candelaria;Elementos escolares;Elementos escolares;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 16:00;10;624994743;-755959579;Mujer;20;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Escopolamina;Lorena;#1111;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 21:00;10;624728649;-7556983855;Hombre;45;Soltero(a);Metro;Hurto a persona;Cosquilleo;No;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 9:25;10;625680443;-7556200113;Hombre;35;Soltero(a);Caminata;Hurto a persona;Sin dato;No;No;Prado;#1001;10;Oficina;Candelaria;Computador;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 21:00;10;624728649;-7556983855;Hombre;45;Soltero(a);Metro;Hurto a persona;Cosquilleo;No;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Billetera;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 18:30;10;624988611;-7556807902;Hombre;39;Casado(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 11:00;10;618038525;-7556054201;Hombre;31;Casado(a);Caminata;Hurto a persona;Raponazo;No;No;San Lucas;#1412;14;Vía pública;Poblado;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
8/03/2017 11:00;10;627280217;-7557237809;Hombre;21;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Objeto contundente;Caribe;#0517;5;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 12:15;10;623760367;-7554897565;Mujer;44;Casado(a);Caminata;Hurto a persona;Atraco;De celular;No;Miraflores;#0908;9;Vía pública;Buenos Aires;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
8/03/2017 21:30;10;627456464;-7555282261;Mujer;26;Soltero(a);Motocicleta;Hurto a persona;Atraco;De celular;Arma de fuego;Campo Valdés No.2;#0303;3;Vía pública;Manrique;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 21:30;10;629693561;-7558075246;Mujer;55;Viudo(a);Caminata;Hurto a persona;Raponazo;No;No;San Martín de Porres;#0606;6;Vía pública;Doce de Octubre;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 9:00;10;625746288;-7558456928;Mujer;27;Soltero(a);Autobus;Hurto a persona;Cosquilleo;Sin dato;No;Suramericana;#1102;11;Bus de servicio público;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 8:00;10;623601867;-7555944767;Mujer;75;Casado(a);Automóvil;Hurto a persona;Sin dato;Sin dato;Objeto contundente;Gerona;#0911;9;Vía pública;Buenos Aires;Sin dato electrodomésticos;Electrodomésticos;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 13:40;10;625597049;-7556655553;Hombre;32;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;No;Estación Villa;#1005;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
8/03/2017 17:30;10;620086266;-7555109435;Mujer;27;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Objeto contundente;Las Palmas S.E.;#9001;90;Residencia;Buenos Aires;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 0:00;10;623255804;-7556002904;Hombre;37;Soltero(a);Caminata;Hurto a persona;Raponazo;De celular;No;Loreto;#0913;9;Vía pública;Buenos Aires;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 15:17;10;624947284;-7556800392;Mujer;58;Unión marital de hecho;Caminata;Hurto a persona;Descuido;De celular;No;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
8/03/2017 16:00;10;627933687;-7562155155;Hombre;62;Soltero(a);Caminata;Hurto a persona;Descuido;Sin dato;No;Área de expansión Pajarito;#AE1;60;Vía pública;Doce de Octubre;Ropa exterior;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 18:00;10;624733448;-7556985464;Hombre;22;Soltero(a);Metro;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 23:00;10;626788319;-7556685726;Mujer;25;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;No;Universidad de Antioquia;#Inst_11;4;Institución de educación superior;Aranjuez;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 16:00;10;624002882;-7557339516;Hombre;40;Unión marital de hecho;Caminata;Hurto a persona;Descuido;No;No;Calle Nueva;#1011;10;Vía pública;Candelaria;Decoración del hogar;Accesorios del hogar;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 10:25;10;628883238;-7558431428;Hombre;65;Divorciado(a);Caminata;Hurto a persona;Atraco;No;Arma de fuego;Kennedy;#0607;6;Vía pública;Doce de Octubre;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 16:15;10;625421344;-75589188;Hombre;24;Soltero(a);Caminata;Hurto a persona;Halado;No;No;U.D. Atanasio Girardot;#Inst_14;11;Vía pública;Laureles;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
8/03/2017 16:00;10;626563898;-7556150859;Hombre;45;Casado(a);Automóvil;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;San Pedro;#0408;4;Vía pública;Aranjuez;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/03/2017 15:30;10;625579589;-7557919108;Hombre;19;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;No;Carlos E. Restrepo;#1101;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
9/03/2017 19:00;10;624620398;-7557174828;Hombre;19;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Guayaquil;#1007;10;Parque;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 21:20;10;625220309;-7556973126;Hombre;56;Unión marital de hecho;Caminata;Hurto a persona;Raponazo;De celular;No;San Benito;#1006;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 10:10;10;621159629;-7557650609;Hombre;30;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Patio Bonito;#1421;14;Institución educativa (jardín, primaria o secundaria);Poblado;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 16:15;10;625503998;-7557857182;Hombre;56;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Carlos E. Restrepo;#1101;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 16:00;10;625222654;-7556275627;Mujer;53;Unión marital de hecho;Caminata;Hurto a persona;Cosquilleo;Sin dato;No;Villa Nueva;#1018;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 10:30;10;625468077;-7558812113;Mujer;29;Casado(a);Caminata;Hurto a persona;Raponazo;No;No;U.D. Atanasio Girardot;#Inst_14;11;Vía pública;Laureles;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 10:30;10;625468077;-7558812113;Mujer;29;Casado(a);Caminata;Hurto a persona;Raponazo;No;No;U.D. Atanasio Girardot;#Inst_14;11;Vía pública;Laureles;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 16:30;10;628384811;-7554627171;Mujer;29;Casado(a);Caminata;Hurto a persona;Cosquilleo;De celular;No;La Salle;#0301;3;Residencia;Manrique;Celular;Tecnología;Mercancía;Gris;6/03/2025 4:07
9/03/2017 4:50;10;62733514;-7556475844;Mujer;19;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Miranda;#0415;4;Vía pública;Aranjuez;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 21:15;10;623423244;-7560283941;Hombre;40;Casado(a);Automóvil;Hurto a persona;Atraco;No;Objeto contundente;Nueva Villa del Aburrá;#1618;16;Vía pública;Belén;Computador;Tecnología;Mercancía;Negro;6/03/2025 4:07
9/03/2017 12:00;10;620853334;-7559154499;Hombre;30;Casado(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Cristo Rey;#1509;15;Vía pública;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 16:00;10;625756228;-7557240518;Hombre;38;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;El Chagualo;#1004;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
9/03/2017 11:40;10;619801664;-755740067;Hombre;38;Unión marital de hecho;Caminata;Hurto a persona;Descuido;No;No;Los Balsos No.2;#1415;14;Sede social, club, auditorio o similar;Poblado;Tablet;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 21:15;10;623423244;-7560283941;Hombre;40;Casado(a);Automóvil;Hurto a persona;Atraco;No;Objeto contundente;Nueva Villa del Aburrá;#1618;16;Vía pública;Belén;Elementos computador;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 4:50;10;62733514;-7556475844;Mujer;19;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Miranda;#0415;4;Vía pública;Aranjuez;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 12:00;10;624857633;-7555780616;Mujer;27;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Boston;#1016;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
9/03/2017 13:34;10;624998268;-7556810644;Mujer;39;Soltero(a);Caminata;Hurto a persona;Cosquilleo;De celular;No;La Candelaria;#1019;10;Parque;Candelaria;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 13:00;10;620897064;-7556238737;Hombre;28;Soltero(a);Caminata;Hurto a persona;Descuido;De celular;No;Las Lomas No.1;#1406;14;Vía pública;Poblado;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 11:40;10;619801664;-755740067;Hombre;38;Unión marital de hecho;Caminata;Hurto a persona;Descuido;No;No;Los Balsos No.2;#1415;14;Sede social, club, auditorio o similar;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 7:30;10;627426382;-7555677112;Mujer;31;Soltero(a);Caminata;Hurto a persona;Descuido;Sin dato;Objeto contundente;Campo Valdés No.1;#0410;4;Hotel, motel y hostal;Aranjuez;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 16:00;10;624986823;-7556798022;Mujer;19;Soltero(a);Caminata;Hurto a persona;Descuido;De celular;No;La Candelaria;#1019;10;Parque;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 18:30;10;624659326;-7556666818;Mujer;25;Casado(a);Taxi;Hurto a persona;Atraco;De celular;Objeto contundente;Barrio Colón;#1013;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 20:30;10;623286384;-7558931964;Mujer;30;Unión marital de hecho;Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Rosales;#1602;16;Vía pública;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 19:00;10;624620398;-7557174828;Hombre;19;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Guayaquil;#1007;10;Parque;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 7:30;10;624487339;-7556768641;Mujer;20;Soltero(a);Autobus;Hurto a persona;Atraco;A bus de servicio público;Arma cortopunzante;Barrio Colón;#1013;10;Bus de servicio público;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 8:30;10;624906014;-7556345654;Hombre;25;Soltero(a);Caminata;Hurto a persona;Sin dato;De celular;No;La Candelaria;#1019;10;Vehículo particular;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 21:15;10;623423244;-7560283941;Hombre;40;Casado(a);Automóvil;Hurto a persona;Atraco;No;Objeto contundente;Nueva Villa del Aburrá;#1618;16;Vía pública;Belén;Ipod;Tecnología;Mercancía;Plata;6/03/2025 4:07
9/03/2017 18:20;10;62490249;-7556526806;Hombre;17;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
9/03/2017 9:30;10;626887759;-7560026016;Mujer;30;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Calasanz;#1202;12;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/03/2017 22:15;10;620725342;-7556511249;Mujer;25;Soltero(a);Caminata;Hurto a persona;Raponazo;Sin dato;No;La Florida;#1417;14;Paradero de bus;Poblado;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
