fecha_hecho,fecha_dt,anio,mes,hora,dia_semana,turno_dia,comuna,barrio,codigo_comuna,modalidad,tipo_conducta,arma,transporte_victima,bien_hurtado,categoria_bien,grupo_bien,lugar,sexo,edad,estado_civil,lat,lon,zona_riesgo
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,Laureles-Estadio,Los Conquistadores,11.0,Atraco,De celular,Arma de fuego,Motocicleta,Celular,Tecnología,Mercancía,Vía pública,Hombre,20,Soltero(a),6.24180725,-75.58224108,ALTO
8/03/2017 8:00,2017-03-08 08:00:00,2017,3,8,Wednesday,Mañana,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,24,Soltero(a),6.24838314,-75.56731987,ALTO
8/03/2017 18:15,2017-03-08 18:15:00,2017,3,18,Wednesday,Noche,Robledo,Robledo,7.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,25,Soltero(a),,,MEDIO
8/03/2017 9:03,2017-03-08 09:03:00,2017,3,9,Wednesday,Mañana,Guayabal,Cristo Rey,15.0,Atraco,No especificado,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Banco,Mujer,28,Casado(a),6.20546341,-75.58640644,ALTO
8/03/2017 4:20,2017-03-08 04:20:00,2017,3,4,Wednesday,Madrugada,Castilla,Castilla,5.0,No especificado,No especificado,Objeto contundente,Caminata,Pasacintas,Tecnología,Mercancía,Vía pública,Hombre,24,Soltero(a),6.28784438,-75.57084706,ALTO
8/03/2017 0:00,2017-03-08 00:00:00,2017,3,0,Wednesday,Madrugada,Robledo,La Pilarica,7.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,76,Soltero(a),6.27651344,-75.58762159,MEDIO
8/03/2017 21:30,2017-03-08 21:30:00,2017,3,21,Wednesday,Noche,Doce de Octubre,San Martín de Porres,6.0,Raponazo,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,55,Viudo(a),6.29693561,-75.58075246,BAJO
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,Laureles-Estadio,Lorena,11.0,Atraco,De celular,Escopolamina,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,20,Soltero(a),,,ALTO
8/03/2017 15:00,2017-03-08 15:00:00,2017,3,15,Wednesday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,22,Soltero(a),6.24936085,-75.56452241,ALTO
8/03/2017 20:30,2017-03-08 20:30:00,2017,3,20,Wednesday,Noche,La Candelaria,La Candelaria,10.0,Raponazo,No,No,Motocicleta,Cédula,Documentos,Mercancía,Vía pública,Mujer,26,Soltero(a),6.24928857,-75.56477364,ALTO
8/03/2017 11:00,2017-03-08 11:00:00,2017,3,11,Wednesday,Mañana,Castilla,Caribe,5.0,Atraco,No especificado,Objeto contundente,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,21,Soltero(a),6.27280217,-75.57237809,ALTO
8/03/2017 13:30,2017-03-08 13:30:00,2017,3,13,Wednesday,Tarde,La Candelaria,La Candelaria,10.0,Raponazo,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,35,Soltero(a),6.24914418,-75.56210309,ALTO
8/03/2017 6:50,2017-03-08 06:50:00,2017,3,6,Wednesday,Mañana,Laureles-Estadio,Los Colores,11.0,Atraco,No,Arma de fuego,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,45,Casado(a),6.26962411,-75.59418764,ALTO
8/03/2017 18:30,2017-03-08 18:30:00,2017,3,18,Wednesday,Noche,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,39,Casado(a),6.24988611,-75.56807902,ALTO
8/03/2017 20:30,2017-03-08 20:30:00,2017,3,20,Wednesday,Noche,La Candelaria,La Candelaria,10.0,Raponazo,No,No,Motocicleta,Elementos escolares,Elementos escolares,Mercancía,Vía pública,Mujer,26,Soltero(a),6.24928857,-75.56477364,ALTO
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,Laureles-Estadio,Lorena,11.0,Atraco,De celular,Escopolamina,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,20,Soltero(a),,,ALTO
8/03/2017 21:00,2017-03-08 21:00:00,2017,3,21,Wednesday,Noche,La Candelaria,Guayaquil,10.0,Cosquilleo,No,No,Metro,Cédula,Documentos,Mercancía,Estación del Metro,Hombre,45,Soltero(a),6.24728649,-75.56983855,ALTO
8/03/2017 9:25,2017-03-08 09:25:00,2017,3,9,Wednesday,Mañana,La Candelaria,Prado,10.0,No especificado,No,No,Caminata,Computador,Tecnología,Mercancía,Oficina,Hombre,35,Soltero(a),6.25680443,-75.56200113,ALTO
8/03/2017 21:00,2017-03-08 21:00:00,2017,3,21,Wednesday,Noche,La Candelaria,Guayaquil,10.0,Cosquilleo,No,No,Metro,Billetera,Prendas de vestir y accesorios,Mercancía,Estación del Metro,Hombre,45,Soltero(a),6.24728649,-75.56983855,ALTO
8/03/2017 18:30,2017-03-08 18:30:00,2017,3,18,Wednesday,Noche,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,39,Casado(a),6.24988611,-75.56807902,ALTO
8/03/2017 11:00,2017-03-08 11:00:00,2017,3,11,Wednesday,Mañana,El Poblado,San Lucas,14.0,Raponazo,No,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,31,Casado(a),6.18038525,-75.56054201,ALTO
8/03/2017 11:00,2017-03-08 11:00:00,2017,3,11,Wednesday,Mañana,Castilla,Caribe,5.0,Atraco,No especificado,Objeto contundente,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,21,Soltero(a),6.27280217,-75.57237809,ALTO
8/03/2017 12:15,2017-03-08 12:15:00,2017,3,12,Wednesday,Tarde,Buenos Aires,Miraflores,9.0,Atraco,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,44,Casado(a),6.23760367,-75.54897565,MEDIO
8/03/2017 21:30,2017-03-08 21:30:00,2017,3,21,Wednesday,Noche,Manrique,Campo Valdés No.2,3.0,Atraco,De celular,Arma de fuego,Motocicleta,Celular,Tecnología,Mercancía,Vía pública,Mujer,26,Soltero(a),6.27456464,-75.55282261,BAJO
8/03/2017 21:30,2017-03-08 21:30:00,2017,3,21,Wednesday,Noche,Doce de Octubre,San Martín de Porres,6.0,Raponazo,No,No,Caminata,Cédula,Documentos,Mercancía,Vía pública,Mujer,55,Viudo(a),6.29693561,-75.58075246,BAJO
8/03/2017 9:00,2017-03-08 09:00:00,2017,3,9,Wednesday,Mañana,Laureles-Estadio,Suramericana,11.0,Cosquilleo,No especificado,No,Autobus,Celular,Tecnología,Mercancía,Bus de servicio público,Mujer,27,Soltero(a),6.25746288,-75.58456928,ALTO
8/03/2017 8:00,2017-03-08 08:00:00,2017,3,8,Wednesday,Mañana,Buenos Aires,Gerona,9.0,No especificado,No especificado,Objeto contundente,Automóvil,Sin dato electrodomésticos,Electrodomésticos,Mercancía,Vía pública,Mujer,75,Casado(a),6.23601867,-75.55944767,MEDIO
8/03/2017 13:40,2017-03-08 13:40:00,2017,3,13,Wednesday,Tarde,La Candelaria,Estación Villa,10.0,Atraco,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,32,Soltero(a),6.25597049,-75.56655553,ALTO
8/03/2017 17:30,2017-03-08 17:30:00,2017,3,17,Wednesday,Tarde,Santa Elena,Las Palmas S.E.,90.0,Atraco,De celular,Objeto contundente,Caminata,Celular,Tecnología,Mercancía,Residencia,Mujer,27,Unión marital de hecho,6.20086266,-75.55109435,BAJO
8/03/2017 0:00,2017-03-08 00:00:00,2017,3,0,Wednesday,Madrugada,Buenos Aires,Loreto,9.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,37,Soltero(a),6.23255804,-75.56002904,MEDIO
8/03/2017 15:17,2017-03-08 15:17:00,2017,3,15,Wednesday,Tarde,La Candelaria,La Candelaria,10.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,58,Unión marital de hecho,6.24947284,-75.56800392,ALTO
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,San Cristóbal,Área de expansión Pajarito,60.0,Descuido,No especificado,No,Caminata,Ropa exterior,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,62,Soltero(a),6.27933687,-75.62155155,BAJO
8/03/2017 18:00,2017-03-08 18:00:00,2017,3,18,Wednesday,Noche,La Candelaria,La Candelaria,10.0,Cosquilleo,De celular,No,Metro,Celular,Tecnología,Mercancía,Estación del Metro,Hombre,22,Soltero(a),6.24733448,-75.56985464,ALTO
8/03/2017 23:00,2017-03-08 23:00:00,2017,3,23,Wednesday,Madrugada,Aranjuez,Universidad de Antioquia,4.0,Atraco,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Institución de educación superior,Mujer,25,Soltero(a),6.26788319,-75.56685726,MEDIO
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,La Candelaria,Calle Nueva,10.0,Descuido,No,No,Caminata,Decoración del hogar,Accesorios del hogar,Mercancía,Vía pública,Hombre,40,Unión marital de hecho,6.24002882,-75.57339516,ALTO
8/03/2017 10:25,2017-03-08 10:25:00,2017,3,10,Wednesday,Mañana,Doce de Octubre,Kennedy,6.0,Atraco,No,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,65,Divorciado(a),6.28883238,-75.58431428,BAJO
8/03/2017 16:15,2017-03-08 16:15:00,2017,3,16,Wednesday,Tarde,Laureles-Estadio,U.D. Atanasio Girardot,11.0,Halado,No,No,Caminata,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Hombre,24,Soltero(a),,,ALTO
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,Aranjuez,San Pedro,4.0,Atraco,No especificado,Arma cortopunzante,Automóvil,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,45,Casado(a),6.26563898,-75.56150859,MEDIO
8/03/2017 15:30,2017-03-08 15:30:00,2017,3,15,Wednesday,Tarde,Laureles-Estadio,Carlos E. Restrepo,11.0,Atraco,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,19,Soltero(a),6.25579589,-75.57919108,ALTO
9/03/2017 19:00,2017-03-09 19:00:00,2017,3,19,Thursday,Noche,La Candelaria,Guayaquil,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Parque,Hombre,19,Soltero(a),6.24620398,-75.57174828,ALTO
9/03/2017 21:20,2017-03-09 21:20:00,2017,3,21,Thursday,Noche,La Candelaria,San Benito,10.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,56,Unión marital de hecho,6.25220309,-75.56973126,ALTO
9/03/2017 10:10,2017-03-09 10:10:00,2017,3,10,Thursday,Mañana,El Poblado,Patio Bonito,14.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,"Institución educativa (jardín, primaria o secundaria)",Hombre,30,Soltero(a),6.21159629,-75.57650609,ALTO
9/03/2017 16:15,2017-03-09 16:15:00,2017,3,16,Thursday,Tarde,Laureles-Estadio,Carlos E. Restrepo,11.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,56,Unión marital de hecho,6.25503998,-75.57857182,ALTO
9/03/2017 16:00,2017-03-09 16:00:00,2017,3,16,Thursday,Tarde,La Candelaria,Villa Nueva,10.0,Cosquilleo,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,53,Unión marital de hecho,6.25222654,-75.56275627,ALTO
9/03/2017 10:30,2017-03-09 10:30:00,2017,3,10,Thursday,Mañana,Laureles-Estadio,U.D. Atanasio Girardot,11.0,Raponazo,No,No,Caminata,Cédula,Documentos,Mercancía,Vía pública,Mujer,29,Casado(a),6.25468077,-75.58812113,ALTO
9/03/2017 10:30,2017-03-09 10:30:00,2017,3,10,Thursday,Mañana,Laureles-Estadio,U.D. Atanasio Girardot,11.0,Raponazo,No,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,29,Casado(a),6.25468077,-75.58812113,ALTO
9/03/2017 16:30,2017-03-09 16:30:00,2017,3,16,Thursday,Tarde,Manrique,La Salle,3.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Residencia,Mujer,29,Casado(a),6.28384811,-75.54627171,BAJO
9/03/2017 4:50,2017-03-09 04:50:00,2017,3,4,Thursday,Madrugada,Aranjuez,Miranda,4.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,19,Soltero(a),,,MEDIO
9/03/2017 21:15,2017-03-09 21:15:00,2017,3,21,Thursday,Noche,Belén,Nueva Villa del Aburrá,16.0,Atraco,No,Objeto contundente,Automóvil,Computador,Tecnología,Mercancía,Vía pública,Hombre,40,Casado(a),6.23423244,-75.60283941,ALTO
9/03/2017 12:00,2017-03-09 12:00:00,2017,3,12,Thursday,Tarde,Guayabal,Cristo Rey,15.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,30,Casado(a),6.20853334,-75.59154499,ALTO
9/03/2017 16:00,2017-03-09 16:00:00,2017,3,16,Thursday,Tarde,La Candelaria,El Chagualo,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,38,Unión marital de hecho,6.25756228,-75.57240518,ALTO
9/03/2017 11:40,2017-03-09 11:40:00,2017,3,11,Thursday,Mañana,El Poblado,Los Balsos No.2,14.0,Descuido,No,No,Caminata,Tablet,Tecnología,Mercancía,"Sede social, club, auditorio o similar",Hombre,38,Unión marital de hecho,,,ALTO
9/03/2017 21:15,2017-03-09 21:15:00,2017,3,21,Thursday,Noche,Belén,Nueva Villa del Aburrá,16.0,Atraco,No,Objeto contundente,Automóvil,Elementos computador,Tecnología,Mercancía,Vía pública,Hombre,40,Casado(a),6.23423244,-75.60283941,ALTO
9/03/2017 4:50,2017-03-09 04:50:00,2017,3,4,Thursday,Madrugada,Aranjuez,Miranda,4.0,Atraco,De celular,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,19,Soltero(a),,,MEDIO
9/03/2017 12:00,2017-03-09 12:00:00,2017,3,12,Thursday,Tarde,La Candelaria,Boston,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,27,Unión marital de hecho,6.24857633,-75.55780616,ALTO
9/03/2017 13:34,2017-03-09 13:34:00,2017,3,13,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Cosquilleo,De celular,No,Caminata,Cédula,Documentos,Mercancía,Parque,Mujer,39,Soltero(a),6.24998268,-75.56810644,ALTO
9/03/2017 13:00,2017-03-09 13:00:00,2017,3,13,Thursday,Tarde,El Poblado,Las Lomas No.1,14.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,28,Soltero(a),6.20897064,-75.56238737,ALTO
9/03/2017 11:40,2017-03-09 11:40:00,2017,3,11,Thursday,Mañana,El Poblado,Los Balsos No.2,14.0,Descuido,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,"Sede social, club, auditorio o similar",Hombre,38,Unión marital de hecho,,,ALTO
9/03/2017 7:30,2017-03-09 07:30:00,2017,3,7,Thursday,Mañana,Aranjuez,Campo Valdés No.1,4.0,Descuido,No especificado,Objeto contundente,Caminata,Celular,Tecnología,Mercancía,"Hotel, motel y hostal",Mujer,31,Soltero(a),6.27426382,-75.55677112,MEDIO
9/03/2017 16:00,2017-03-09 16:00:00,2017,3,16,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Parque,Mujer,19,Soltero(a),6.24986823,-75.56798022,ALTO
9/03/2017 18:30,2017-03-09 18:30:00,2017,3,18,Thursday,Noche,La Candelaria,Barrio Colón,10.0,Atraco,De celular,Objeto contundente,Taxi,Celular,Tecnología,Mercancía,Vía pública,Mujer,25,Casado(a),6.24659326,-75.56666818,ALTO
9/03/2017 20:30,2017-03-09 20:30:00,2017,3,20,Thursday,Noche,Belén,Rosales,16.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,30,Unión marital de hecho,6.23286384,-75.58931964,ALTO
9/03/2017 19:00,2017-03-09 19:00:00,2017,3,19,Thursday,Noche,La Candelaria,Guayaquil,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Parque,Hombre,19,Soltero(a),6.24620398,-75.57174828,ALTO
9/03/2017 7:30,2017-03-09 07:30:00,2017,3,7,Thursday,Mañana,La Candelaria,Barrio Colón,10.0,Atraco,A bus de servicio público,Arma cortopunzante,Autobus,Celular,Tecnología,Mercancía,Bus de servicio público,Mujer,20,Soltero(a),6.24487339,-75.56768641,ALTO
9/03/2017 8:30,2017-03-09 08:30:00,2017,3,8,Thursday,Mañana,La Candelaria,La Candelaria,10.0,No especificado,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vehículo particular,Hombre,25,Soltero(a),6.24906014,-75.56345654,ALTO
9/03/2017 21:15,2017-03-09 21:15:00,2017,3,21,Thursday,Noche,Belén,Nueva Villa del Aburrá,16.0,Atraco,No,Objeto contundente,Automóvil,Ipod,Tecnología,Mercancía,Vía pública,Hombre,40,Casado(a),6.23423244,-75.60283941,ALTO
9/03/2017 18:20,2017-03-09 18:20:00,2017,3,18,Thursday,Noche,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,17,Soltero(a),,,ALTO
9/03/2017 9:30,2017-03-09 09:30:00,2017,3,9,Thursday,Mañana,La América,Calasanz,12.0,Atraco,De celular,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,30,Soltero(a),6.26887759,-75.60026016,MEDIO
9/03/2017 22:15,2017-03-09 22:15:00,2017,3,22,Thursday,Madrugada,El Poblado,La Florida,14.0,Raponazo,No especificado,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Paradero de bus,Mujer,25,Soltero(a),6.20725342,-75.56511249,ALTO
9/03/2017 20:35,2017-03-09 20:35:00,2017,3,20,Thursday,Noche,Villa Hermosa,Villa Hermosa,8.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,41,Casado(a),6.25764734,-75.55214112,MEDIO
9/03/2017 1:00,2017-03-09 01:00:00,2017,3,1,Thursday,Madrugada,Robledo,Robledo,7.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,27,Soltero(a),6.27541472,-75.59610635,MEDIO
9/03/2017 21:15,2017-03-09 21:15:00,2017,3,21,Thursday,Noche,Belén,Nueva Villa del Aburrá,16.0,Atraco,No,Objeto contundente,Automóvil,Vidrios,Materiales y elementos para la construcción,Mercancía,Vía pública,Hombre,40,Casado(a),6.23423244,-75.60283941,ALTO
9/03/2017 21:15,2017-03-09 21:15:00,2017,3,21,Thursday,Noche,Belén,Nueva Villa del Aburrá,16.0,Atraco,No,Objeto contundente,Automóvil,Elementos computador,Tecnología,Mercancía,Vía pública,Hombre,40,Casado(a),6.23423244,-75.60283941,ALTO
9/03/2017 16:00,2017-03-09 16:00:00,2017,3,16,Thursday,Tarde,La Candelaria,El Chagualo,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,38,Unión marital de hecho,6.25756228,-75.57240518,ALTO
9/03/2017 12:00,2017-03-09 12:00:00,2017,3,12,Thursday,Tarde,Guayabal,Cristo Rey,15.0,Atraco,De celular,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,30,Casado(a),6.20853334,-75.59154499,ALTO
9/03/2017 7:30,2017-03-09 07:30:00,2017,3,7,Thursday,Mañana,La Candelaria,Barrio Colón,10.0,Atraco,A bus de servicio público,Arma cortopunzante,Autobus,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Bus de servicio público,Mujer,20,Soltero(a),6.24487339,-75.56768641,ALTO
9/03/2017 13:34,2017-03-09 13:34:00,2017,3,13,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Parque,Mujer,39,Soltero(a),6.24998268,-75.56810644,ALTO
9/03/2017 17:45,2017-03-09 17:45:00,2017,3,17,Thursday,Tarde,Buenos Aires,Cataluña,9.0,Atraco,No,Arma de fuego,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,42,Soltero(a),6.23553876,-75.55060633,MEDIO
9/03/2017 12:15,2017-03-09 12:15:00,2017,3,12,Thursday,Tarde,Aranjuez,Moravia,4.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,18,Soltero(a),6.27236492,-75.56510177,MEDIO
9/03/2017 19:40,2017-03-09 19:40:00,2017,3,19,Thursday,Noche,Robledo,Universidad Nacional,7.0,Atraco,No,Objeto contundente,Motocicleta,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,45,Unión marital de hecho,6.26526656,-75.57493155,MEDIO
9/03/2017 21:15,2017-03-09 21:15:00,2017,3,21,Thursday,Noche,Belén,Nueva Villa del Aburrá,16.0,Atraco,No,Objeto contundente,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,40,Casado(a),6.23423244,-75.60283941,ALTO
9/03/2017 16:00,2017-03-09 16:00:00,2017,3,16,Thursday,Tarde,La Candelaria,La Candelaria,10.0,Descuido,De celular,No,Caminata,Cédula,Documentos,Mercancía,Parque,Mujer,19,Soltero(a),6.24986823,-75.56798022,ALTO
9/03/2017 15:30,2017-03-09 15:30:00,2017,3,15,Thursday,Tarde,La Candelaria,Bomboná No.1,10.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,38,Soltero(a),,,ALTO
9/03/2017 8:30,2017-03-09 08:30:00,2017,3,8,Thursday,Mañana,La Candelaria,La Candelaria,10.0,No especificado,De celular,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vehículo particular,Hombre,25,Soltero(a),6.24906014,-75.56345654,ALTO
9/03/2017 16:26,2017-03-09 16:26:00,2017,3,16,Thursday,Tarde,Laureles-Estadio,Laureles,11.0,Descuido,No especificado,No,Caminata,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Parqueadero,Hombre,23,Soltero(a),,,ALTO
9/03/2017 1:00,2017-03-09 01:00:00,2017,3,1,Thursday,Madrugada,El Poblado,Patio Bonito,14.0,Descuido,No especificado,No,Caminata,Computador,Tecnología,Mercancía,Vía pública,Hombre,35,Soltero(a),6.20742408,-75.57381358,ALTO
9/03/2017 23:55,2017-03-09 23:55:00,2017,3,23,Thursday,Madrugada,La Candelaria,La Candelaria,10.0,Atraco,No,Arma cortopunzante,Caminata,Ropa exterior,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,18,Soltero(a),6.25368552,-75.56838046,ALTO
9/03/2017 22:15,2017-03-09 22:15:00,2017,3,22,Thursday,Madrugada,El Poblado,La Florida,14.0,Raponazo,No especificado,No,Caminata,Celular,Tecnología,Mercancía,Paradero de bus,Mujer,25,Soltero(a),6.20725342,-75.56511249,ALTO
9/03/2017 18:00,2017-03-09 18:00:00,2017,3,18,Thursday,Noche,El Poblado,La Aguacatala,14.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,38,Unión marital de hecho,,,ALTO
